"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8001,188656.7,188.6567,0
"0",8002,199637.6,199.6376,0
"0",8003,218366.6,218.3666,0
"0",8004,244560.5,244.5605,0
"0",8005,254408.3,254.4083,0
"0",8006,264356.1,264.3561,0
"0",8007,275120.3,275.1203,0
"0",8008,285118,285.118,0
"0",8009,293516.1,293.5161,0
"0",8010,302130.8,302.1308,0
"0",8011,311410.8,311.4108,0
"0",8012,319910,319.91,0
"0",8013,328324.8,328.3248,0
"0",8014,336722.8,336.7228,0
"0",8015,345104.3,345.1043,0
"0",8016,353469,353.469,0
"0",8017,361783.7,361.7837,0
"0",8018,370248.5,370.2485,0
"0",8019,378679.9,378.6799,0
"0",8020,387011.3,387.0113,0
"0",8021,395326.1,395.3261,0
"0",8022,404088.5,404.0885,0
"0",8023,412805.4,412.8054,0
"0",8024,421186.8,421.1868,0
"0",8025,429484.9,429.4849,0
"0",8026,651548.5,651.5485,0
"0",8007,145150,145.15,0
"0",8008,156630.7,156.6307,0
"0",8009,167594.9,167.5949,0
"0",8010,179208.9,179.2089,0
"0",8011,191039.5,191.0395,0
"0",8012,202470.2,202.4702,0
"0",8013,214934,214.934,0
"0",8014,226914.6,226.9146,0
"0",8015,243694.1,243.6941,0
"0",8016,256974.4,256.9744,0
"0",8017,267921.9,267.9219,0
"0",8018,280485.7,280.4857,0
"0",8019,291748.6,291.7486,0
"0",8020,303247.1,303.2471,0
"0",8021,314426.1,314.4261,0
"0",8022,325442.1,325.4421,0
"0",8023,338189.1,338.1891,0
"0",8024,349936.4,349.9364,0
"0",8025,361450.5,361.4505,0
