"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8061,1914198.5,1914.1985,0
"0",8062,1945256.6,1945.2566,0
"0",8063,1965786.2,1965.7862,0
"0",8064,1983482.1,1983.4821,0
"0",8065,1994646.1,1994.6461,0
"0",8066,2008976.1,2008.9761,0
"0",8067,2020206.8,2020.2068,0
"0",8068,2029721.2,2029.7212,0
"0",8069,2040352,2040.352,0
"0",8070,2050966.2,2050.9662,0
"0",8071,2062896.7,2062.8967,0
"0",8072,2072627.8,2072.6278,0
"0",8073,2083758.5,2083.7585,0
"0",8074,2095122.5,2095.1225,0
"0",8075,2104736.9,2104.7369,0
"0",8076,2115001.1,2115.0011,0
"0",8077,2128746.2,2128.7462,0
"0",8078,2139428.7,2139.4287,0
"0",8079,2151575.8,2151.5758,0
"0",8080,2161340.2,2161.3402,0
"0",8081,2171321.2,2171.3212,0
"0",8082,2183268.3,2183.2683,0
"0",8083,2195597.5,2195.5975,0
"0",8084,2205346.5,2205.3465,0
"0",8085,2216427.2,2216.4272,0
"0",8086,2225325.1,2225.3251,0
"0",8087,2238038.8,2238.0388,0
