"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8001,65401.2,65.4012,0
"0",8002,75965.3,75.9653,0
"0",8003,85446.4,85.4464,0
"0",8004,95260.8,95.2608,0
"0",8005,103592.1,103.5921,0
"0",8006,113306.5,113.3065,0
"0",8007,122737.6,122.7376,0
"0",8008,132117,132.117,0
"0",8009,144165.9,144.1659,0
"0",8010,154880.1,154.8801,0
"0",8011,164411.1,164.4111,0
"0",8012,173009,173.009,0
"0",8013,182290.3,182.2903,0
"0",8014,192254.6,192.2546,0
"0",8015,201352.4,201.3524,0
"0",8016,210017.1,210.0171,0
"0",8017,218798.3,218.7983,0
"0",8018,227729.6,227.7296,0
"0",8019,236827.4,236.8274,0
"0",8020,245492,245.492,0
"0",8021,254406.6,254.4066,0
"0",8022,263704.4,263.7044,0
"0",8023,271385.9,271.3859,0
"0",8024,287032.2,287.0322,0
