"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8088,2281628.5,2281.6285,0
"0",8089,2290191.9,2290.1919,0
"0",8090,2299074.4,2299.0744,0
"0",8091,2307222.4,2307.2224,0
"0",8092,2314970.6,2314.9706,0
"0",8093,2322868.8,2322.8688,0
"0",8094,2330200.3,2330.2003,0
"0",8095,2337298.7,2337.2987,0
"0",8096,2344863.6,2344.8636,0
"0",8097,2352945,2352.945,0
"0",8098,2360509.9,2360.5099,0
"0",8099,2367541.6,2367.5416,0
"0",8100,2374090,2374.09,0
"0",8101,2381654.9,2381.6549,0
"0",8102,2389219.8,2389.2198,0
"0",8103,2397051.3,2397.0513,0
"0",8104,2404016.3,2404.0163,0
"0",8105,2412814.2,2412.8142,0
"0",8106,2420729,2420.729,0
"0",8107,2427794,2427.794,0
"0",8108,2435225.6,2435.2256,0
"0",8109,2442757.2,2442.7572,0
"0",8110,2450238.7,2450.2387,0
"0",8111,2456703.9,2456.7039,0
