"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8025,327020.4,327.0204,0
"0",8026,344768.6,344.7686,0
"0",8027,372262.1,372.2621,0
"0",8028,391790.9,391.7909,0
"0",8029,420234.1,420.2341,0
"0",8030,439512.9,439.5129,0
"0",8031,452193.3,452.1933,0
"0",8032,472488.5,472.4885,0
"0",8033,608473.1,608.4731,0
"0",8034,622286.5,622.2865,0
"0",8035,640465.5,640.4655,0
"0",8036,667609.1,667.6091,0
"0",8037,681922.4,681.9224,0
"0",8038,714264.8,714.2648,0
"0",8039,753139,753.139,0
"0",8040,765786,765.786,0
"0",8041,785731.3,785.7313,0
"0",8042,812108.4,812.1084,0
"0",8043,830804,830.804,0
"0",8044,857879.2,857.8792,0
"0",8045,888155.4,888.1554,0
"0",8046,950557.4,950.5574,0
"0",8047,968754.8,968.7548,0
"0",8048,979452.2,979.4522,0
"0",8049,1001847,1001.847,0
"0",8050,1025291.4,1025.2914,0
"0",8051,1046003.2,1046.0032,0
"0",8052,1056517.4,1056.5174,0
"0",8053,1069762.9,1069.7629,0
"0",8054,1090341.4,1090.3414,0
"0",8055,1109738.2,1109.7382,0
"0",8056,1124268.1,1124.2681,0
"0",8057,1138031.5,1138.0315,0
"0",8058,1194484.9,1194.4849,0
"0",8059,1219162.4,1219.1624,0
"0",8060,1233775.6,1233.7756,0
