"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9201,318373.8,318.3738,0
"0",9202,331553,331.553,0
"0",9202,336003,336.003,0
"0",9203,349033.3,349.0333,0
"0",9203,357314.7,357.3147,0
"0",9203,358031.2,358.0312,0
"0",9203,360497.2,360.4972,0
"0",9203,365112.8,365.1128,0
"0",9204,377276.6,377.2766,0
"0",9205,401420.9,401.4209,0
"0",9205,406819.6,406.8196,0
"0",9205,412501.6,412.5016,0
"0",9206,425248.6,425.2486,0
"0",9207,446960.2,446.9602,0
"0",9208,456274.6,456.2746,0
"0",9208,465789.1,465.7891,0
"0",9208,467138.8,467.1388,0
"0",9209,477503,477.503,0
"0",9209,502763.7,502.7637,0
"0",9209,513927.7,513.9277,0
"0",9209,516043.9,516.0439,0
"0",9209,521192.7,521.1927,0
"0",9209,542754.2,542.7542,0
"0",9209,544803.8,544.8038,0
"0",9209,548003,548.003,0
"0",9209,551868.8,551.8688,0
"0",9209,563782.6,563.7826,0
"0",9209,569131.4,569.1314,0
"0",9209,571880.7,571.8807,0
"0",9209,573047,573.047,0
"0",9209,575296.6,575.2966,0
"0",9209,579062.4,579.0624,0
"0",9209,580643.5,580.6435,0
"0",9209,593608.9,593.6089,0
"0",9209,594275.4,594.2754,0
"0",9210,613487.6,613.4876,0
"0",9211,626751.1,626.7511,0
"0",9212,645480,645.48,0
"0",9212,650062.3,650.0623,0
"0",9212,652511.7,652.5117,0
"0",9212,657093.9,657.0939,0
"0",9213,672423.7,672.4237,0
"0",9214,686620.3,686.6203,0
"0",9214,694935,694.935,0
"0",9214,707515.4,707.5154,0
"0",9215,719279.3,719.2793,0
"0",9215,744223.4,744.2234,0
"0",9216,757903.5,757.9035,0
"0",9216,758186.8,758.1868,0
"0",9217,771017.1,771.0171,0
"0",9218,802159.7,802.1597,0
"0",9218,804774.6,804.7746,0
"0",9219,817122.9,817.1229,0
"0",9220,838234.6,838.2346,0
"0",9220,841200.5,841.2005,0
"0",9220,850281.7,850.2817,0
"0",9220,851798,851.798,0
"0",9221,862895.3,862.8953,0
"0",9221,869775.6,869.7756,0
"0",9221,869991.7,869.9917,0
"0",9221,876758.8,876.7588,0
"0",9221,881974.2,881.9742,0
"0",9221,882560.5,882.5605,0
"0",9222,893171.6,893.1716,0
"0",9222,930412.8,930.4128,0
"0",9222,932678.9,932.6789,0
"0",9222,933728.7,933.7287,0
"0",9222,936428.1,936.4281,0
"0",9222,937961,937.961,0
"0",9222,941360.2,941.3602,0
"0",9222,941943.4,941.9434,0
"0",9223,955573.5,955.5735,0
"0",9224,974202.5,974.2025,0
"0",9225,986816.2,986.8162,0
"0",9226,1004761.9,1004.7619,0
"0",9227,1030305.9,1030.3059,0
"0",9228,1049334.7,1049.3347,0
"0",9229,1060565.4,1060.5654,0
"0",9230,1074928.7,1074.9287,0
"0",9231,1093157.8,1093.1578,0
"0",9231,1100322.7,1100.3227,0
"0",9231,1100572.7,1100.5727,0
"0",9231,1100672.7,1100.6727,0
"0",9231,1100889.3,1100.8893,0
"0",9231,1100955.9,1100.9559,0
"0",9231,1101109.8,1101.1098,0
"0",9232,1111820,1111.82,0
"0",9233,1130082.3,1130.0823,0
"0",9234,1142379.5,1142.3795,0
"0",9234,1142979.3,1142.9793,0
"0",9234,1149344.5,1149.3445,0
"0",9234,1176671.4,1176.6714,0
"0",9235,1199299.4,1199.2994,0
"0",9235,1212946.2,1212.9462,0
"0",9235,1213446.1,1213.4461,0
"0",9236,1223893.6,1223.8936,0
