"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9401,2274995.7,2274.9957,0
"0",9402,2284226.9,2284.2269,0
"0",9403,2293258.1,2293.2581,0
"0",9404,2301939.4,2301.9394,0
"0",9405,2309654.2,2309.6542,0
"0",9406,2317535.7,2317.5357,0
"0",9407,2325367.2,2325.3672,0
"0",9408,2332548.8,2332.5488,0
"0",9409,2339563.8,2339.5638,0
"0",9410,2346995.4,2346.9954,0
"0",9411,2355610,2355.61,0
"0",9412,2362708.3,2362.7083,0
"0",9413,2369490.1,2369.4901,0
"0",9414,2376238.5,2376.2385,0
"0",9415,2384036.7,2384.0367,0
"0",9416,2391668.2,2391.6682,0
"0",9417,2399166.4,2399.1664,0
"0",9418,2406481.4,2406.4814,0
"0",9419,2414929.4,2414.9294,0
"0",9420,2423010.8,2423.0108,0
"0",9421,2430109.1,2430.1091,0
"0",9422,2437474.1,2437.4741,0
"0",9423,2444972.3,2444.9723,0
"0",9424,2452503.9,2452.5039,0
