"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9101,56934.4,56.9344,0
"0",9102,71148.8,71.1488,0
"0",9103,79696.8,79.6968,0
"0",9104,89361.2,89.3612,0
"0",9105,98592.3,98.5923,0
"0",9106,107051.6,107.0516,0
"0",9107,116781.6,116.7816,0
"0",9108,126169.2,126.1692,0
"0",9109,135398,135.398,0
"0",9110,147330.8,147.3308,0
"0",9111,158511.5,158.5115,0
"0",9112,167409.4,167.4094,0
"0",9113,176284.7,176.2847,0
"0",9114,186071.6,186.0716,0
"0",9115,195669.4,195.6694,0
"0",9116,204564.9,204.5649,0
"0",9117,213398.6,213.3986,0
"0",9118,222213.2,222.2132,0
"0",9119,231111.1,231.1111,0
"0",9120,240088.8,240.0888,0
"0",9121,248723.6,248.7236,0
"0",9122,257921.4,257.9214,0
"0",9123,266869.3,266.8693,0
"0",9124,274484.2,274.4842,0
"0",9124,277933.4,277.9334,0
"0",9124,278234.3,278.2343,0
"0",9124,280532.8,280.5328,0
"0",9124,280916,280.916,0
