Subject ID: 01_DR
Date and time: 10/09/2012 09:28:59

Block	Trial	Hand	Cube	Vis	RT	Time
1	1	right	1	visible	Lifted wrong hand (movement )
1	2	right	1	visible	-1	10/09/2012 09:29:57
1	3	right	4	visible	-1	10/09/2012 09:30:08
1	4	right	2	visible	-1	10/09/2012 09:30:17
1	5	right	4	visible	-1	10/09/2012 09:30:27
1	6	right	4	visible	-1	10/09/2012 09:30:37
1	7	right	4	visible	-1	10/09/2012 09:30:47
1	8	right	1	visible	Lifted hand (load)
1	8	right	1	visible	-1	10/09/2012 09:30:52
1	9	right	2	visible	Lifted hand (load)
1	9	right	2	visible	Lifted hand (load)
1	9	right	2	visible	-1	10/09/2012 09:31:30
1	10	right	2	visible	-1	10/09/2012 09:31:46
1	11	right	2	visible	-1	10/09/2012 09:31:59
1	12	right	1	visible	-1	10/09/2012 09:32:11
1	13	right	2	visible	-1	10/09/2012 09:32:22
1	14	right	4	visible	-1	10/09/2012 09:32:32
1	15	right	4	visible	Lifted hand (load)
1	15	right	4	visible	Lifted hand (load)
1	15	right	4	visible	-1	10/09/2012 09:33:00
1	16	right	1	visible	-1	10/09/2012 09:33:11
1	17	right	4	visible	-1	10/09/2012 09:33:22
1	18	right	2	visible	-1	10/09/2012 09:33:32
1	19	right	4	visible	-1	10/09/2012 09:33:43
1	20	right	2	visible	-1	10/09/2012 09:33:52
1	21	right	1	visible	-1	10/09/2012 09:34:03
1	22	right	1	visible	-1	10/09/2012 09:34:15
1	23	right	2	visible	-1	10/09/2012 09:34:30
1	24	right	1	visible	-1	10/09/2012 09:34:40
2	1	right	2	hidden	-1	10/09/2012 09:36:31
2	2	right	2	hidden	-1	10/09/2012 09:36:49
2	3	right	4	hidden	-1	10/09/2012 09:37:03
2	4	right	1	hidden	-1	10/09/2012 09:37:24
2	5	right	1	hidden	-1	10/09/2012 09:37:39
2	6	right	2	hidden	-1	10/09/2012 09:37:53
2	7	right	2	hidden	-1	10/09/2012 09:38:08
2	8	right	2	hidden	Lifted hand (load)
2	8	right	2	hidden	-1	10/09/2012 09:42:35
2	9	right	1	hidden	-1	10/09/2012 09:42:57
2	10	right	1	hidden	-1	10/09/2012 09:43:13
2	11	right	1	hidden	-1	10/09/2012 09:43:34
2	12	right	4	hidden	-1	10/09/2012 09:43:50
2	13	right	4	hidden	-1	10/09/2012 09:44:03
2	14	right	4	hidden	-1	10/09/2012 09:44:15
2	15	right	2	hidden	-1	10/09/2012 09:44:28
2	16	right	2	hidden	-1	10/09/2012 09:44:40
2	17	right	4	hidden	-1	10/09/2012 09:44:55
2	18	right	1	hidden	-1	10/09/2012 09:45:09
2	19	right	4	hidden	-1	10/09/2012 09:45:23
2	20	right	2	hidden	-1	10/09/2012 09:45:36
2	21	right	1	hidden	-1	10/09/2012 09:45:49
2	22	right	4	hidden	-1	10/09/2012 09:46:03
2	23	right	4	hidden	-1	10/09/2012 09:46:15
2	24	right	1	hidden	-1	10/09/2012 09:46:27
3	1	left	1	hidden	-1	10/09/2012 09:55:59
3	2	left	4	hidden	-1	10/09/2012 09:56:08
3	3	left	2	hidden	-1	10/09/2012 09:56:17
3	4	left	1	hidden	-1	10/09/2012 09:56:26
3	5	left	4	hidden	-1	10/09/2012 09:56:36
3	6	left	4	hidden	-1	10/09/2012 09:56:44
3	7	left	4	hidden	-1	10/09/2012 09:56:53
3	8	left	1	hidden	-1	10/09/2012 09:57:02
3	9	left	2	hidden	-1	10/09/2012 09:57:09
3	10	left	4	hidden	-1	10/09/2012 09:57:17
3	11	left	2	hidden	-1	10/09/2012 09:58:35
3	12	left	2	hidden	-1	10/09/2012 09:58:43
3	13	left	4	hidden	-1	10/09/2012 09:58:52
3	14	left	1	hidden	Lifted wrong hand (movement )
3	15	left	2	hidden	-1	10/09/2012 09:59:09
3	16	left	2	hidden	-1	10/09/2012 09:59:18
3	17	left	1	hidden	-1	10/09/2012 09:59:28
3	18	left	2	hidden	-1	10/09/2012 09:59:37
3	19	left	1	hidden	-1	10/09/2012 09:59:46
3	20	left	2	hidden	-1	10/09/2012 09:59:53
3	21	left	1	hidden	-1	10/09/2012 10:00:02
3	22	left	4	hidden	-1	10/09/2012 10:00:11
3	23	left	4	hidden	-1	10/09/2012 10:00:18
3	24	left	1	hidden	Lifted wrong hand (movement )
4	1	left	1	visible	-1	10/09/2012 10:00:55
4	2	left	2	visible	-1	10/09/2012 10:01:06
4	3	left	1	visible	Lifted wrong hand (movement )
4	4	left	2	visible	-1	10/09/2012 10:01:27
4	5	left	4	visible	-1	10/09/2012 10:01:38
4	6	left	4	visible	-1	10/09/2012 10:01:49
4	7	left	2	visible	-1	10/09/2012 10:01:59
4	8	left	4	visible	-1	10/09/2012 10:02:11
4	9	left	2	visible	-1	10/09/2012 10:02:21
4	10	left	2	visible	-1	10/09/2012 10:02:32
4	11	left	1	visible	-1	10/09/2012 10:02:43
4	12	left	2	visible	-1	10/09/2012 10:02:54
4	13	left	1	visible	-1	10/09/2012 10:03:05
4	14	left	4	visible	-1	10/09/2012 10:03:15
4	15	left	1	visible	-1	10/09/2012 10:03:26
4	16	left	2	visible	-1	10/09/2012 10:03:36
4	17	left	4	visible	-1	10/09/2012 10:03:46
4	18	left	1	visible	-1	10/09/2012 10:03:57
4	19	left	4	visible	-1	10/09/2012 10:04:08
4	20	left	4	visible	-1	10/09/2012 10:04:18
4	21	left	2	visible	-1	10/09/2012 10:04:28
4	22	left	4	visible	-1	10/09/2012 10:04:38
4	23	left	1	visible	-1	10/09/2012 10:04:47
4	24	left	1	visible	-1	10/09/2012 10:04:59
