
000	0
130318	0.5
145026	0.5
671	0.5
501	1
204	2
10000	3
11	33.2
12	34.2
9101	117672.9
20	117673.9
40	123922.5
61	124439.1
8001	124439.1
6	124417
80	124418
9102	127820.6
20	127821.6
40	150699.9
61	151333.1
8002	151333.1
6	151316
80	151317
9103	155381.2
20	155382.2
40	163613.7
63	164180.3
8003	164180.3
6	164157
80	164158
9104	167495.2
20	167496.2
40	172978.3
62	173561.5
8004	173561.5
6	173543
80	173544
9105	176343.3
20	176344.3
40	183476
62	184092.5
8005	184092.5
6	184075
80	184076
9106	187057.5
20	187058.5
40	192757.3
62	193223.8
8006	193223.8
6	193209
80	193210
9107	196022.2
20	196023.2
40	202255.2
62	202805.1
8007	202805.1
6	202782
80	202783
9108	206003.4
20	206004.4
40	213719.3
61	214269.2
8008	214269.2
6	214246
80	214247
9109	218117.3
20	218118.3
40	224500.3
62	225016.8
8009	225016.8
6	224991
80	224992
9110	227631.9
20	227632.9
40	233748.2
63	234278.8
8010	234278.8
6	234271
80	234272
9111	237446.4
20	237447.4
40	243896
61	244462.5
8011	244462.5
6	244442
80	244443
9112	247294.2
20	247295.2
40	253760.5
62	254277
8012	254277
6	254254
80	254255
9113	257258.7
20	257259.7
40	263258.4
61	263808.2
8013	263808.2
6	263791
80	263792
9114	266656.6
20	266657.6
40	272789.6
61	273354.8
8014	273354.8
6	273348
80	273349
9115	276104.5
20	276105.5
40	283037.3
63	283553.9
8015	283553.9
6	283537
80	283538
9116	286235.6
20	286236.6
40	292585.2
63	293067.3
8016	293067.3
6	293061
80	293062
9117	295600.2
20	295601.2
40	302549.7
61	303082.9
8017	303082.9
6	303065
80	303066
9118	306181.2
20	306182.2
40	311681
63	312297.5
8018	312297.5
6	312273
80	312274
9119	314896
20	314897
40	320295.8
63	320829
8019	320829
6	320805
80	320806
9120	323427.4
20	323428.4
40	328660.6
62	329260.4
8020	329260.4
6	329246
80	329247
9121	331742.2
20	331743.2
40	336708.8
63	337525.3
8021	337525.3
6	337502
80	337503
9122	340373.6
20	340374.6
40	346190
62	346839.9
8022	346839.9
6	346825
80	346826
9123	349654.9
20	349655.9
40	356071.2
61	356554.4
8023	356554.4
6	356529
80	356530
9124	359569.4
20	359570.4
40	363936.1
63	367452
8024	367452
6	367435
80	367436
101	369718.2
