
000	0
130806	0.6
113555	0.6
180	0.6
501	1
203	2
10000	3
15000	4
11	33.2
12	34.2
9101	98260.3
20	98261.3
40	106892.7
30	108375
9101	108924.6
20	108925.6
30	109892
9101	115156.5
20	115157.5
40	132437
61	133253.5
8001	133253.5
6	133237
80	133238
9102	138268.1
20	138269.1
40	147550.3
63	148533.4
8002	148533.4
6	148515
80	148516
9103	152514.9
20	152515.9
40	161747.2
62	162544.8
8003	162544.8
6	162536
80	162537
9104	166511.8
20	166512.8
40	173361.2
62	173911
8004	173911
6	173897
80	173898
9105	177575.9
20	177576.9
40	185075.3
62	185775.1
8005	185775.1
6	185757
80	185758
9106	190789.7
20	190790.7
30	206653
9106	207452.6
20	207453.6
40	207670.2
63	208384.1
8006	208384.1
6	208376
80	208377
9107	211718.3
20	211719.3
40	221483.8
61	222282
8007	222282
6	222274
80	222275
9108	227298.2
20	227299.2
40	237446.9
61	238063.4
8008	238063.4
6	238042
80	238043
9109	241978.2
20	241979.2
40	249044.3
63	249625.4
8009	249625.4
6	249617
80	249618
9110	253675.6
20	253676.6
40	260075.2
63	260808.4
8010	260808.4
6	260787
80	260788
9111	264956.4
20	264957.4
40	270889.5
63	271472.7
8011	271472.7
6	271463
80	271464
9112	275037.5
20	275038.5
40	282736.8
63	283386.7
8012	283386.7
6	283373
80	283374
9113	287068.2
20	287069.2
40	294467.5
62	295200.7
8013	295200.7
6	295178
80	295179
9114	299048.8
20	299049.8
40	306731.4
61	307379.5
8014	307379.5
6	307371
80	307372
9115	312012.5
20	312013.5
40	318078.9
61	318678.8
8015	318678.8
6	318662
80	318663
9116	323693.3
20	323694.3
40	331575.9
62	332275.7
8016	332275.7
6	332259
80	332260
9117	335674
20	335675
40	344073.1
62	344656.3
8017	344656.3
6	344636
80	344637
9118	349670.8
20	349671.8
40	358003.3
61	358703.2
8018	358703.2
6	358680
80	358681
9119	363334.5
20	363335.5
40	376932.4
63	377515.6
8019	377515.6
6	377504
80	377505
9120	381280.5
20	381281.5
40	387013.5
63	387712.3
8020	387712.3
6	387706
80	387707
9121	391278.2
20	391279.2
40	396828
62	397644.5
8021	397644.5
6	397626
80	397627
9122	401742.5
20	401743.5
40	409125.2
61	409741.7
8022	409741.7
6	409722
80	409723
9123	413956.5
20	413957.5
40	419456.3
62	420139.4
8023	420139.4
6	420117
80	420118
9124	423537.7
20	423538.7
40	429587.3
61	430387.1
8024	430387.1
6	430368
80	430369
100	434169.6
11	437185.6
13	437186.6
9201	462279
20	462280
40	465562.6
61	466412.4
8025	466412.4
6	466394
80	466395
9202	469277.5
20	469278.5
40	473110.9
62	473744.1
8026	473744.1
6	473727
80	473728
9203	476292.5
20	476293.5
40	481425.7
62	482008.9
8027	482008.9
6	481985
80	481986
9204	484490.7
20	484491.7
40	489207.3
63	489707.2
8028	489707.2
6	489684
80	489685
9205	492389
20	492390
40	497022.3
62	497438.8
8029	497438.8
6	497423
80	497424
9206	500153.9
20	500154.9
40	504637.2
63	505101.7
8030	505101.7
6	505094
80	505095
9207	507968.8
20	507969.8
40	512418.8
61	512902
8031	512902
6	512879
80	512880
9208	516100.3
20	516101.3
40	521383.5
62	521898.4
8032	521898.4
6	521889
80	521890
9209	524815
20	524816
40	529515
61	529964.9
8033	529964.9
6	529950
80	529951
9210	532813.3
20	532814.3
40	537279.9
63	537779.8
8034	537779.8
6	537760
80	537761
9211	540644.8
20	540645.8
30	554259
9211	555741.5
20	555742.5
40	562291
61	562974.2
8035	562974.2
6	562957
80	562958
9212	565489.3
20	565490.3
40	569189.5
62	569672.7
8036	569672.7
6	569651
80	569652
9213	571837.9
20	571838.9
40	577004.4
61	577554.3
8037	577554.3
6	577530
80	577531
9214	580236
20	580237
40	584186.1
62	584669.3
8038	584669.3
6	584643
80	584644
9215	587301.1
20	587302.1
40	590718
61	591217.9
8039	591217.9
6	591192
80	591193
9216	593816.3
20	593817.3
40	598716.2
61	599132.8
8040	599132.8
6	599110
80	599111
9217	601697.9
20	601698.9
40	606047.9
62	606481.1
8041	606481.1
6	606467
80	606468
9218	609562.8
20	609563.8
40	615429.1
61	615979
8042	615979
6	615966
80	615967
9219	618710.7
20	618711.7
40	623160.7
63	623627.3
8043	623627.3
6	623608
80	623609
9220	626392.3
20	626393.3
30	627526
9220	627548.3
20	627549.3
30	627659
9220	628008.6
20	628009.6
40	630809
62	631375.6
8044	631375.6
6	631350
80	631351
9221	633990.6
20	633991.6
40	638923.9
63	639373.8
8045	639373.8
6	639348
80	639349
9222	641722.3
20	641723.3
40	646622.2
63	647155.4
8046	647155.4
6	647141
80	647142
9223	649637.1
20	649638.1
40	653837.2
63	654653.7
8047	654653.7
6	654632
80	654633
9224	656868.9
20	656869.9
40	660052.5
63	660619
8048	660619
6	660598
80	660599
100	662985.1
10	666001.2
13	666002.2
9301	1081440.7
20	1081441.7
40	1086224
62	1087357
8049	1087357
5	1087336
80	1087337
9302	1090788.6
20	1090789.6
40	1098088
61	1098637.9
8050	1098637.9
5	1098614
80	1098615
9303	1101886.1
20	1101887.1
40	1106836
62	1107469.2
8051	1107469.2
5	1107453
80	1107454
9304	1110317.6
20	1110318.6
40	1114434.3
62	1114967.5
8052	1114967.5
5	1114944
80	1114945
9305	1117615.9
20	1117616.9
40	1122815.8
63	1123347.4
8053	1123347.4
5	1123339
80	1123340
9306	1125814.1
20	1125815.1
40	1130364.1
62	1130912.2
8054	1130912.2
5	1130903
80	1130904
9307	1133612.4
20	1133613.4
40	1140611.8
61	1141076.2
8055	1141076.2
5	1141068
80	1141069
9308	1144126.7
20	1144127.7
40	1149026.6
61	1149526.5
8056	1149526.5
5	1149504
80	1149505
9309	1152074.9
20	1152075.9
40	1157308.1
63	1157941.3
8057	1157941.3
5	1157925
80	1157926
9310	1160289.8
20	1160290.8
40	1164873.1
63	1165306.3
8058	1165306.3
5	1165289
80	1165290
9311	1168004.7
20	1168005.7
40	1172404.7
63	1172887.9
8059	1172887.9
5	1172868
80	1172869
9312	1175453
20	1175454
40	1179853
62	1180402.9
8060	1180402.9
5	1180389
80	1180390
9313	1183168
20	1183169
40	1187301.4
63	1187701.3
8061	1187701.3
5	1187684
80	1187685
9314	1190399.7
20	1190400.7
40	1196965.9
61	1197465.8
8062	1197465.8
5	1197442
80	1197443
9315	1200814
20	1200815
40	1204630.8
61	1205080.7
8063	1205080.7
5	1205064
80	1205065
9316	1208062.4
20	1208063.4
40	1212562.4
63	1213029
8064	1213029
5	1213014
80	1213015
9317	1215677.4
20	1215678.4
40	1219760.8
63	1220160.7
8065	1220160.7
5	1220145
80	1220146
9318	1222775.8
20	1222776.8
40	1228975.4
61	1229408.6
8066	1229408.6
5	1229391
80	1229392
9319	1232107
20	1232108
40	1236173.8
63	1236540.4
8067	1236540.4
5	1236522
80	1236523
9320	1239505.4
20	1239506.4
40	1244172
62	1244620.3
8068	1244620.3
5	1244611
80	1244612
9321	1247520.3
20	1247521.3
40	1251770.3
61	1252153.6
8069	1252153.6
5	1252135
80	1252136
9322	1255035.3
20	1255036.3
40	1258935.4
62	1259335.2
8070	1259335.2
5	1259313
80	1259314
9323	1262133.7
20	1262134.7
40	1266417
61	1266916.9
8071	1266916.9
5	1266895
80	1266896
9324	1269698.6
20	1269699.6
40	1274565.2
62	1275098.4
8072	1275098.4
5	1275086
80	1275087
100	1277414.6
10	1280430.6
12	1280431.6
9401	1310389.6
20	1310390.6
40	1317738.9
62	1318438.8
8073	1318438.8
5	1318420
80	1318421
9402	1322436.9
20	1322437.9
40	1328403.2
63	1328986.4
8074	1328986.4
5	1328970
80	1328971
9403	1332734.6
20	1332735.6
40	1338600.9
63	1339134.1
8075	1339134.1
5	1339115
80	1339116
9404	1342965.6
20	1342966.6
40	1349498.5
62	1349515.2
8076	1349515.2
5	1349503
80	1349504
9405	1354313.1
20	1354314.1
40	1360662.7
62	1361395.8
8077	1361395.8
5	1361372
80	1361373
9406	1365793.8
20	1365794.8
40	1373043.2
63	1373493.1
8078	1373493.1
5	1373469
80	1373470
9407	1377857.8
20	1377858.8
40	1377858.8
62	1384590.6
8079	1384590.6
5	1384566
80	1384567
9408	1388638.7
20	1388639.7
40	1395155
63	1395704.8
8080	1395704.8
5	1395686
80	1395687
9409	1399486.3
20	1399487.3
40	1406085.8
61	1406619.1
8081	1406619.1
5	1406603
80	1406604
9410	1410750.5
20	1410751.5
40	1416766.8
61	1417333.3
8082	1417333.3
5	1417315
80	1417316
9411	1420964.9
20	1420965.9
40	1427631
63	1430960.8
8083	1430960.8
5	1430953
80	1430954
9412	1434078.6
20	1434079.6
40	1442394.4
62	1442777.7
8084	1442777.7
5	1442761
80	1442762
9413	1446125.9
20	1446126.9
40	1455958
63	1456541.2
8085	1456541.2
32	1459840
9413	1460189.4
20	1460190.4
40	1468222
63	1468788.4
8086	1468788.4
5	1468767
80	1468768
9414	1471886.8
20	1471887.8
40	1480685.9
61	1481252.4
8087	1481252.4
5	1481227
80	1481228
9415	1486000.3
20	1486001.3
40	1493799.6
61	1494316.1
8088	1494316.1
5	1494303
80	1494304
9416	1498430.9
20	1498431.9
30	1506380
9416	1508661.9
20	1508662.9
40	1515628.1
61	1516311.2
8089	1516311.2
5	1516297
80	1516298
9417	1520292.7
20	1520293.7
40	1527975.3
61	1528491.8
8090	1528491.8
5	1528471
80	1528472
9418	1531406.9
20	1531407.9
40	1538772.9
63	1539339.4
8091	1539339.4
5	1539318
80	1539319
9419	1542537.7
20	1542538.7
40	1549020.6
61	1549637.1
8092	1549637.1
5	1549626
80	1549627
9420	1553285.3
20	1553286.3
40	1564567.1
63	1565167
8093	1565167
5	1565149
80	1565150
9421	1568598.6
20	1568599.6
40	1576681.1
62	1577247.6
8094	1577247.6
5	1577234
80	1577235
9422	1580762.5
20	1580763.5
40	1587045.4
62	1587928.6
8095	1587928.6
5	1587911
80	1587912
9423	1591476.8
20	1591477.8
40	1598276.3
62	1598742.8
8096	1598742.8
5	1598725
80	1598726
9424	1603074.2
20	1603075.2
40	1609240.5
61	1609990.3
8097	1609990.3
5	1609977
80	1609978
101	1613489.5
