
000	0
140729	0.5
133911	0.6
333	0.6
501	1
208	2
10000	3
18000	4
10	33.2
13	34.2
94	34.2
9401	18727.9
20	18728.9
40	30259.6
61	30909.5
8001	30909.5
7	30888
80	30889
90	3.76673342255152e-283
9402	35924
20	35925
30	47772
94	34.2
9402	71132.6
20	71133.6
40	86596.7
62	87013.3
8002	87013.3
7	86996
80	86997
90	90859.4
9403	91677.9
20	91678.9
40	98860.6
63	99227.2
8003	99227.2
7	99214
80	99215
90	90859.4
9404	102925.3
20	102926.3
40	109491.5
62	109874.8
8004	109874.8
7	109856
80	109857
90	90859.4
9405	114239.4
20	114240.4
40	121088.9
63	121455.4
8005	121455.4
7	121435
80	121436
90	125120.2
9406	125320.2
20	125321.2
40	132253
63	132669.5
8006	132669.5
7	132657
80	132658
90	125120.2
9407	137184.2
20	137185.2
40	144766.8
62	145150
8007	145150
7	145138
80	145139
90	125120.2
9408	149148.1
20	149149.1
40	156264.1
63	156630.7
8008	156630.7
7	156619
80	156620
90	125120.2
9409	160228.9
20	160229.9
40	167195
62	167594.9
8009	167594.9
7	167576
80	167577
90	125120.2
9410	171109.7
20	171110.7
40	178825.6
63	179208.9
8010	179208.9
7	179188
80	179189
90	182991.3
9411	183323.6
20	183324.6
40	190672.9
61	191039.5
8011	191039.5
7	191028
80	191029
90	182991.3
9412	194954.3
20	194955.3
40	202003.7
61	202470.2
8012	202470.2
7	202451
80	202452
90	206652.6
9413	206934.9
20	206935.9
40	214534.1
63	214934
8013	214934
7	214908
80	214909
90	218949.7
9414	219315.4
20	219316.4
40	226531.4
61	226914.6
8014	226914.6
7	226895
80	226896
90	218949.7
9415	231046
20	231047
40	243277.5
61	243694.1
8015	243694.1
7	243681
80	243682
90	218949.7
9416	247408.9
20	247409.9
40	256391.2
62	256974.4
8016	256974.4
7	256962
80	256963
90	261006.8
9417	261389.1
20	261390.1
40	267472
61	267921.9
8017	267921.9
7	267898
80	267899
90	261006.8
9418	272503.2
20	272504.2
40	280035.8
62	280485.7
8018	280485.7
7	280465
80	280466
90	261006.8
9419	284550.4
20	284551.4
40	291333.2
63	291748.6
8019	291748.6
7	291741
80	291742
30	295382
93	295348.9
94	34.2
9420	295514.6
20	295515.6
40	302813.9
63	303247.1
8020	303247.1
7	303225
80	303226
90	307129.6
9421	308123
20	308124
40	314044.7
62	314426.1
8021	314426.1
7	314417
80	314418
90	307129.6
9422	318609.3
20	318610.3
40	325075.5
61	325442.1
8022	325442.1
7	325426
80	325427
90	330057.7
9423	330489.9
20	330490.9
40	337805.9
61	338189.1
8023	338189.1
7	338174
80	338175
90	330057.7
9424	342470.5
20	342471.5
40	349436.6
62	349936.4
8024	349936.4
7	349920
80	349921
190	349936.4
94	34.2
9425	353767.9
20	353768.9
40	361083.9
63	361450.5
8025	361450.5
301	361450.5
7	361426
80	361427
401	365598.5
101	365599.5
