
000	0
140516	0.6
134948	0.6
875	0.6
500	1
206	2
10000	3
16000	4
10	33.2
13	34.2
90	34.2
9101	515.4
20	516.4
40	2649.3
61	3665.8
8001	3665.8
7	3651
80	3652
90	3.63269566876832e-283
9102	4396.2
20	4397.2
70	5348.7
40	9681.1
63	11914
8002	11914
7	11894
80	11895
91	12730.5
9103	13729.3
20	13730.3
70	15963.1
40	17929.3
62	18595.9
8003	18595.9
7	18573
80	18574
90	12730.5
9104	20461.1
20	20462.1
40	25944.3
61	27793.9
8004	27793.9
7	27775
80	27776
91	12730.5
